A_physical,E_physical,Yield_pred
80.99999998,5.0,0.7415288
80.99999998,6.0,0.7919872
80.99999998,7.0,0.87462765
80.99999998,8.0,0.96000576
80.99999998,9.0,0.99636215
80.99999998,10.0,0.9608436
80.99999998,11.0,0.8751363
80.99999998,12.0,0.7802983
80.99999998,13.0,0.68875724
80.99999998,14.0,0.57853246
82.0,0.0,0.5978731
82.0,1.0,0.6994896
82.0,2.0,0.8374811
82.0,3.0,1.0728028
82.0,4.0,1.3630686
82.0,5.0,1.5527366
82.0,6.0,1.62487
82.0,7.0,1.6273649
82.0,8.0,1.5702095
82.0,9.0,1.4663212
82.0,10.0,1.336308
82.0,11.0,1.1997541
82.0,12.0,1.0544928
82.0,13.0,0.89167446
82.0,14.0,0.7381915
83.00000002,0.0,0.9133537
83.00000002,1.0,1.0996431
83.00000002,2.0,1.2265389
83.00000002,3.0,1.3584791
83.00000002,4.0,1.5086447
83.00000002,5.0,1.6445065
83.00000002,6.0,1.733574
83.00000002,7.0,1.7681495
83.00000002,8.0,1.7522107
83.00000002,9.0,1.6737924
83.00000002,10.0,1.5352584
83.00000002,11.0,1.3791546
83.00000002,12.0,1.2447066
83.00000002,13.0,1.1205566
83.00000002,14.0,0.9868725
83.99999998000001,0.0,1.0927237
83.99999998000001,1.0,1.3240743
83.99999998000001,2.0,1.5599631
83.99999998000001,3.0,1.7460269
83.99999998000001,4.0,1.8373194
83.99999998000001,5.0,1.8606449
83.99999998000001,6.0,1.8740638
83.99999998000001,7.0,1.8796023
83.99999998000001,8.0,1.8566415
83.99999998000001,9.0,1.8036132
83.99999998000001,10.0,1.7290568
83.99999998000001,11.0,1.6339191
83.99999998000001,12.0,1.5102532
83.99999998000001,13.0,1.356311
83.99999998000001,14.0,1.1792703
85.0,0.0,1.8623863
85.0,1.0,2.1610768
85.0,2.0,2.4483747
85.0,3.0,2.789689
85.0,4.0,3.099732
85.0,5.0,3.3230116
85.0,6.0,3.44687
85.0,7.0,3.474047
85.0,8.0,3.4093502
85.0,9.0,3.265398
85.0,10.0,3.083184
85.0,11.0,2.8948739
85.0,12.0,2.6936808
85.0,13.0,2.4613173
85.0,14.0,2.20593
86.00000002000002,0.0,1.6478214
86.00000002000002,1.0,1.9754639
86.00000002000002,2.0,2.2909603
86.00000002000002,3.0,2.5191908
86.00000002000002,4.0,2.6984198
86.00000002000002,5.0,2.8691463
86.00000002000002,6.0,3.0043702
86.00000002000002,7.0,3.0584524
86.00000002000002,8.0,3.0200336
86.00000002000002,9.0,2.9227855
86.00000002000002,10.0,2.7939017
86.00000002000002,11.0,2.6305244
86.00000002000002,12.0,2.4397433
86.00000002000002,13.0,2.2458584
86.00000002000002,14.0,2.0852232
86.99999998000001,0.0,3.528881
86.99999998000001,1.0,3.949027
86.99999998000001,2.0,4.0942335
86.99999998000001,3.0,4.029609
86.99999998000001,4.0,3.9650357
86.99999998000001,5.0,3.9609954
86.99999998000001,6.0,3.9640565
86.99999998000001,7.0,3.9329875
86.99999998000001,8.0,3.848566
86.99999998000001,9.0,3.6967554
86.99999998000001,10.0,3.4840875
86.99999998000001,11.0,3.2347853
86.99999998000001,12.0,2.9758387
86.99999998000001,13.0,2.7318766
86.99999998000001,14.0,2.5238545
88.00000000000001,0.0,3.967505
88.00000000000001,1.0,4.525359
88.00000000000001,2.0,4.956179
88.00000000000001,3.0,5.2195234
88.00000000000001,4.0,5.378992
88.00000000000001,5.0,5.508887
88.00000000000001,6.0,5.6048346
88.00000000000001,7.0,5.6498218
88.00000000000001,8.0,5.62015
88.00000000000001,9.0,5.4631743
88.00000000000001,10.0,5.1416554
88.00000000000001,11.0,4.677528
88.00000000000001,12.0,4.1534567
88.00000000000001,13.0,3.6648576
88.00000000000001,14.0,3.288956
88.99999996,0.0,3.7156084
88.99999996,1.0,4.0858674
88.99999996,2.0,4.2832065
88.99999996,3.0,4.375142
88.99999996,4.0,4.4826627
88.99999996,5.0,4.646233
88.99999996,6.0,4.825901
88.99999996,7.0,4.9640017
88.99999996,8.0,4.9898453
88.99999996,9.0,4.852913
88.99999996,10.0,4.5694537
88.99999996,11.0,4.210066
88.99999996,12.0,3.8446784
88.99999996,13.0,3.5213566
88.99999996,14.0,3.2757769
89.99999998000001,0.0,5.60306
89.99999998000001,1.0,6.057613
89.99999998000001,2.0,6.4234657
89.99999998000001,3.0,6.6783304
89.99999998000001,4.0,6.782148
89.99999998000001,5.0,6.738787
89.99999998000001,6.0,6.6179037
89.99999998000001,7.0,6.4983654
89.99999998000001,8.0,6.360807
89.99999998000001,9.0,6.1595798
89.99999998000001,10.0,5.931311
89.99999998000001,11.0,5.686985
89.99999998000001,12.0,5.4110317
89.99999998000001,13.0,5.0824285
89.99999998000001,14.0,4.7017007
91.00000000000001,0.0,5.6545057
91.00000000000001,1.0,6.337875
91.00000000000001,2.0,6.846691
91.00000000000001,3.0,7.1066732
91.00000000000001,4.0,7.1450686
91.00000000000001,5.0,7.0948644
91.00000000000001,6.0,6.9776573
91.00000000000001,7.0,6.789996
91.00000000000001,8.0,6.5935855
91.00000000000001,9.0,6.390918
