Z_physical,E_physical,Yield_pred
42.0,3.0,6.650329
42.0,4.0,6.8930383
42.0,5.0,7.223865
42.0,6.0,7.3984537
42.0,7.0,7.249123
42.0,8.0,6.985164
42.0,9.0,6.764704
42.0,10.0,6.684491
42.0,11.0,6.83652
42.0,12.0,7.170074
42.0,13.0,7.348951
42.0,14.0,7.21931
43.0,0.0,0.39866444
43.0,1.0,0.5552653
43.0,2.0,0.76143914
43.0,3.0,1.1350058
43.0,4.0,1.7570052
43.0,5.0,2.3886387
43.0,6.0,2.8160539
43.0,7.0,3.0756724
43.0,8.0,3.1826885
43.0,9.0,3.3073885
43.0,10.0,3.4240775
43.0,11.0,3.4941003
43.0,12.0,3.5327811
43.0,13.0,3.5721397
43.0,14.0,3.6431355
44.0,0.0,0.07440253
44.0,1.0,0.102245994
44.0,2.0,0.15627709
44.0,3.0,0.28763872
44.0,4.0,0.5783443
44.0,5.0,1.0139188
44.0,6.0,1.3763069
44.0,7.0,1.7184592
44.0,8.0,2.0487494
44.0,9.0,2.371199
44.0,10.0,2.6297357
44.0,11.0,2.9062152
44.0,12.0,3.213953
44.0,13.0,3.5080247
44.0,14.0,3.735697
45.0,0.0,0.031338766
45.0,1.0,0.04558089
45.0,2.0,0.072104774
45.0,3.0,0.12208906
45.0,4.0,0.1890418
45.0,5.0,0.31433812
45.0,6.0,0.5207522
45.0,7.0,0.73334646
45.0,8.0,0.9442877
45.0,9.0,1.2121406
45.0,10.0,1.5424542
45.0,11.0,1.8611492
45.0,12.0,2.1622663
45.0,13.0,2.4587147
45.0,14.0,2.7694497
46.0,0.0,0.059450645
46.0,1.0,0.10147767
46.0,2.0,0.13047463
46.0,3.0,0.15335962
46.0,4.0,0.24252236
46.0,5.0,0.39903265
46.0,6.0,0.55040705
46.0,7.0,0.835885
46.0,8.0,1.1638693
46.0,9.0,1.433133
46.0,10.0,1.6715392
46.0,11.0,1.841101
46.0,12.0,1.9470075
46.0,13.0,2.0171344
46.0,14.0,2.049451
46.99999999,0.0,0.033237983
46.99999999,1.0,0.05728444
46.99999999,2.0,0.097236425
46.99999999,3.0,0.1568913
46.99999999,4.0,0.20979384
46.99999999,5.0,0.24468184
46.99999999,6.0,0.28538236
46.99999999,7.0,0.31598377
46.99999999,8.0,0.38735053
46.99999999,9.0,0.506953
46.99999999,10.0,0.6893178
46.99999999,11.0,0.971413
46.99999999,12.0,1.307044
46.99999999,13.0,1.5988951
46.99999999,14.0,1.8506101
48.0,0.0,0.065902725
48.0,1.0,0.09326942
48.0,2.0,0.1362162
48.0,3.0,0.21562931
48.0,4.0,0.343272
48.0,5.0,0.55834633
48.0,6.0,0.8862445
48.0,7.0,1.181868
48.0,8.0,1.4918997
48.0,9.0,1.9613509
48.0,10.0,2.5566816
48.0,11.0,3.2127216
48.0,12.0,3.768669
48.0,13.0,4.1486907
48.0,14.0,4.3266263
49.0,0.0,0.32464877
49.0,1.0,0.58322114
49.0,2.0,0.9715739
49.0,3.0,1.3396444
49.0,4.0,1.5633719
49.0,5.0,1.842994
49.0,6.0,2.6043096
49.0,7.0,3.8677642
49.0,8.0,4.6653414
49.0,9.0,5.1039257
49.0,10.0,5.438151
49.0,11.0,5.697538
49.0,12.0,5.8020005
49.0,13.0,5.690236
49.0,14.0,5.3809686
50.0,0.0,6.103538
50.0,1.0,7.067759
50.0,2.0,8.335055
50.0,3.0,9.935433
50.0,4.0,11.4517765
50.0,5.0,12.83903
50.0,6.0,14.212536
50.0,7.0,15.315125
50.0,8.0,15.681259
50.0,9.0,15.213192
50.0,10.0,14.372655
50.0,11.0,13.42319
50.0,12.0,12.34599
50.0,13.0,11.117035
50.0,14.0,9.825233
51.0,0.0,7.0821447
51.0,1.0,8.730167
51.0,2.0,10.713134
51.0,3.0,12.60261
51.0,4.0,14.303996
51.0,5.0,15.43459
51.0,6.0,15.621555
51.0,7.0,15.54337
51.0,8.0,15.233353
51.0,9.0,14.645784
51.0,10.0,13.846245
51.0,11.0,12.931311
51.0,12.0,12.042177
51.0,13.0,11.238788
51.0,14.0,10.528798
52.0,0.0,12.955206
52.0,1.0,14.250785
52.0,2.0,14.9126625
52.0,3.0,15.010666
52.0,4.0,15.306175
52.0,5.0,15.458848
52.0,6.0,15.42982
