Z_physical,E_physical,Yield_pred
27.0,8.0,0.00034001056
27.0,9.0,0.00036518835
27.0,10.0,0.0003719408
27.0,11.0,0.00039440315
27.0,12.0,0.00047275933
27.0,13.0,0.00068512786
27.0,14.0,0.0012102048
27.999999999999996,0.0,3.271289e-06
27.999999999999996,1.0,8.363797e-06
27.999999999999996,2.0,2.1761954e-05
27.999999999999996,3.0,5.6710272e-05
27.999999999999996,4.0,0.0001297665
27.999999999999996,5.0,0.00022089273
27.999999999999996,6.0,0.00027616837
27.999999999999996,7.0,0.00028381767
27.999999999999996,8.0,0.00026934483
27.999999999999996,9.0,0.00026163328
27.999999999999996,10.0,0.00028361287
27.999999999999996,11.0,0.00036800184
27.999999999999996,12.0,0.0005793852
27.999999999999996,13.0,0.0010984385
27.999999999999996,14.0,0.0024658598
29.0,0.0,5.037374e-05
29.0,1.0,0.00017789257
29.0,2.0,0.00057631964
29.0,3.0,0.001421673
29.0,4.0,0.00210878
29.0,5.0,0.0020043205
29.0,6.0,0.0015343103
29.0,7.0,0.0011612596
29.0,8.0,0.0009976043
29.0,9.0,0.0010745167
29.0,10.0,0.0014789264
29.0,11.0,0.0025534462
29.0,12.0,0.005523249
29.0,13.0,0.013104263
29.0,14.0,0.025263568
30.0,0.0,0.0079419715
30.0,1.0,0.01881475
30.0,2.0,0.024673775
30.0,3.0,0.024894733
30.0,4.0,0.021326423
30.0,5.0,0.016196836
30.0,6.0,0.012325913
30.0,7.0,0.011043624
30.0,8.0,0.012732276
30.0,9.0,0.017470669
30.0,10.0,0.025782367
30.0,11.0,0.037964247
30.0,12.0,0.053972546
30.0,13.0,0.09457199
30.0,14.0,0.18078941
31.000000000000004,0.0,0.051794846
31.000000000000004,1.0,0.057152487
31.000000000000004,2.0,0.05064651
31.000000000000004,3.0,0.038195
31.000000000000004,4.0,0.027431501
31.000000000000004,5.0,0.021683078
31.000000000000004,6.0,0.019322129
31.000000000000004,7.0,0.020118626
31.000000000000004,8.0,0.02386985
31.000000000000004,9.0,0.03034102
31.000000000000004,10.0,0.03925758
31.000000000000004,11.0,0.051070817
31.000000000000004,12.0,0.07135639
31.000000000000004,13.0,0.1104162
31.000000000000004,14.0,0.16389024
32.0,0.0,0.31906414
32.0,1.0,0.2548997
32.0,2.0,0.1728367
32.0,3.0,0.119318426
32.0,4.0,0.09411948
32.0,5.0,0.08746537
32.0,6.0,0.092559665
32.0,7.0,0.10928282
32.0,8.0,0.1423533
32.0,9.0,0.1980994
32.0,10.0,0.27520213
32.0,11.0,0.36480218
32.0,12.0,0.45616463
32.0,13.0,0.5265435
32.0,14.0,0.5591465
33.0,0.0,0.73095727
33.0,1.0,0.55554026
33.0,2.0,0.38343805
33.0,3.0,0.27733877
33.0,4.0,0.2587327
33.0,5.0,0.30603057
33.0,6.0,0.42670316
33.0,7.0,0.6193833
33.0,8.0,0.8485691
33.0,9.0,1.0829664
33.0,10.0,1.2706692
33.0,11.0,1.4025629
33.0,12.0,1.4950424
33.0,13.0,1.5132494
33.0,14.0,1.4271795
34.0,0.0,2.9399223
34.0,1.0,2.4612226
34.0,2.0,2.1929023
34.0,3.0,2.104799
34.0,4.0,2.117131
34.0,5.0,2.0818367
34.0,6.0,2.227921
34.0,7.0,2.6197863
34.0,8.0,3.1815886
34.0,9.0,3.7729673
34.0,10.0,4.322754
34.0,11.0,4.733117
34.0,12.0,4.807089
34.0,13.0,4.4646277
34.0,14.0,3.7491376
35.0,0.0,6.139138
35.0,1.0,5.209567
35.0,2.0,4.7045655
35.0,3.0,4.2526107
35.0,4.0,4.6519084
35.0,5.0,5.564255
35.0,6.0,6.2923565
35.0,7.0,7.436724
35.0,8.0,8.96343
35.0,9.0,10.459563
35.0,10.0,11.402205
35.0,11.0,11.520023
35.0,12.0,10.882889
35.0,13.0,9.701642
35.0,14.0,8.211181
36.00000000000001,0.0,14.502742
36.00000000000001,1.0,12.741507
36.00000000000001,2.0,11.053871
36.00000000000001,3.0,11.423806
36.00000000000001,4.0,13.520898
36.00000000000001,5.0,16.4457
36.00000000000001,6.0,17.125786
36.00000000000001,7.0,17.545048
36.00000000000001,8.0,17.616112
36.00000000000001,9.0,17.530077
36.00000000000001,10.0,17.41543
36.00000000000001,11.0,17.111435
36.00000000000001,12.0,16.295614
36.00000000000001,13.0,14.682356
36.00000000000001,14.0,12.249023
37.0,0.0,14.916491
37.0,1.0,12.925603
37.0,2.0,11.971688
37.0,3.0,13.029223
37.0,4.0,14.838918
37.0,5.0,16.2444
37.0,6.0,17.153362
37.0,7.0,17.518562
37.0,8.0,17.84298
37.0,9.0,18.36737
37.0,10.0,18.787832
37.0,11.0,18.773825
37.0,12.0,18.11359
37.0,13.0,16.781504
37.0,14.0,14.955456
38.0,0.0,17.8702
38.0,1.0,14.706759
38.0,2.0,13.733728
38.0,3.0,14.360266
38.0,4.0,15.171187
38.0,5.0,15.4451475
38.0,6.0,15.538574
38.0,7.0,15.889278
38.0,8.0,16.543734
38.0,9.0,17.251062
38.0,10.0,17.91189
38.0,11.0,18.272137
38.0,12.0,18.212097
38.0,13.0,17.71707
38.0,14.0,16.727112
39.0,0.0,12.076825
39.0,1.0,8.676346
39.0,2.0,7.6868825
39.0,3.0,9.321645
39.0,4.0,10.486748
39.0,5.0,8.935274
39.0,6.0,8.304157
39.0,7.0,10.315018
39.0,8.0,12.462543
39.0,9.0,13.555324
39.0,10.0,14.376556
39.0,11.0,15.0023155
39.0,12.0,15.2327385
39.0,13.0,14.906677
39.0,14.0,13.895447
40.0,0.0,14.752169
40.0,1.0,14.675584
40.0,2.0,13.15547
40.0,3.0,10.742033
40.0,4.0,7.2445183
40.0,5.0,6.969383
40.0,6.0,6.796987
40.0,7.0,6.650588
40.0,8.0,8.159585
40.0,9.0,9.826191
40.0,10.0,11.185024
40.0,11.0,12.270762
40.0,12.0,13.098275
40.0,13.0,13.379009
40.0,14.0,13.025744
41.0,0.0,6.2432256
41.0,1.0,4.486406
41.0,2.0,3.788172
41.0,3.0,3.5447104
41.0,4.0,3.602108
41.0,5.0,3.8385315
41.0,6.0,3.7949703
41.0,7.0,3.8418097
41.0,8.0,4.2005634
41.0,9.0,4.9378886
41.0,10.0,5.609865
41.0,11.0,6.3829656
41.0,12.0,7.229045
41.0,13.0,7.9265327
41.0,14.0,8.243682
42.0,0.0,2.2650738
42.0,1.0,1.6120111
42.0,2.0,1.0002722
42.0,3.0,0.67295456
42.0,4.0,0.6045379
42.0,5.0,0.6262128
42.0,6.0,0.6982474
42.0,7.0,0.75965464
42.0,8.0,0.86707115
42.0,9.0,1.0119481
42.0,10.0,1.319857
42.0,11.0,2.040499
42.0,12.0,3.1893094
42.0,13.0,4.3244534
42.0,14.0,5.006014
43.0,0.0,0.11801995
43.0,1.0,0.09453515
43.0,2.0,0.05638986
