Z,A,E,Yield,N,Z_parity,N_parity,parity_product,parity_category,Z_magic_prox,N_magic_prox,Z_magic_dist,N_magic_dist,Z_shell_closure,N_shell_closure,any_shell_closure,N_over_Z,symmetry_energy,mass_excess
-0.066666667,0.228571428,0.004380807,0.001483941,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.066666667,0.228571428,0.004737229,0.001483941,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.066666667,0.228571428,0.004576043,0.001483941,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.05,0.228571428,0.003607081,0.001643845,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.05,0.228571428,0.005179324,0.001643845,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.05,0.228571428,0.004847587,0.001643845,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.033333333,0.228571428,0.001124799,0.00052655,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.001253057,0.00052655,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.00127075,0.00052655,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.016666667,0.228571428,0.000743039,0.000535482,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.000609604,0.000535482,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.000736467,0.000535482,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-2.22e-16,0.228571428,7.72e-05,7.72e-05,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
0.016666667,0.228571428,1.54e-05,1.54e-05,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.033333333,0.228571428,1.54e-05,1.54e-05,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.05,0.228571428,0.0,0.0,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
-0.183333333,0.228571428,0.0,0.0,0.41190476099999995,1.816666667,0.41190476099999995,0.7482936492873015,OE,0.551315501264476,0.7303507405645,2.183333333,1.588095239,0,1,1,-2.2467532459154427,0.3875248009440103,0.5952380939999999
-0.166666667,0.228571428,0.0,0.0,0.39523809499999996,1.8333333330000001,0.39523809499999996,0.7246031740349206,OE,0.5563404199801315,0.725490367252529,2.166666667,1.6047619050000002,0,1,1,-2.3714285652713714,0.3453373025677083,0.561904762
-0.15,0.228571428,3.09e-05,3.09e-05,0.378571428,1.85,0.378571428,0.7003571418,OE,0.5613723036756888,0.7206127442213633,2.15,1.6214285720000001,0,1,1,-2.5238095200168256,0.3055803572460938,0.528571428
-0.133333333,0.228571428,9.26e-05,9.26e-05,0.361904761,1.866666667,0.361904761,0.6755555539873016,OE,0.5664105196066265,0.7157186458042932,2.133333333,1.638095239,0,1,1,-2.714285714306072,0.26825396758333336,0.49523809399999996
-0.116666667,0.228571428,0.00045244,0.000238518,0.345238095,1.883333333,0.345238095,0.6501984121349207,OE,0.5714544282105078,0.7108088449923329,2.116666667,1.654761905,0,1,1,-2.9591836629991257,0.23335813560026045,0.46190476199999997
-0.116666667,0.228571428,0.000414723,0.000238518,0.345238095,1.883333333,0.345238095,0.6501984121349207,OE,0.5714544282105078,0.7108088449923329,2.116666667,1.654761905,0,1,1,-2.9591836629991257,0.23335813560026045,0.46190476199999997
-0.116666667,0.228571428,0.000513328,0.000238518,0.345238095,1.883333333,0.345238095,0.6501984121349207,OE,0.5714544282105078,0.7108088449923329,2.116666667,1.654761905,0,1,1,-2.9591836629991257,0.23335813560026045,0.46190476199999997
-0.1,0.228571428,0.001813123,0.001170459,0.328571428,1.9,0.328571428,0.6242857131999999,OE,0.5765033841392934,0.7058841123306253,2.1,1.671428572,0,1,1,-3.285714280032857,0.20089285710937504,0.42857142800000003
-0.1,0.228571428,0.002021425,0.001170459,0.328571428,1.9,0.328571428,0.6242857131999999,OE,0.5765033841392934,0.7058841123306253,2.1,1.671428572,0,1,1,-3.285714280032857,0.20089285710937504,0.42857142800000003
-0.1,0.228571428,0.001413189,0.001170459,0.328571428,1.9,0.328571428,0.6242857131999999,OE,0.5765033841392934,0.7058841123306253,2.1,1.671428572,0,1,1,-3.285714280032857,0.20089285710937504,0.42857142800000003
-0.083333333,0.228571428,0.003948286,0.001025297,0.311904761,1.916666667,0.311904761,0.5978174586873015,OE,0.5815567345697334,0.70094521747288,2.083333333,1.688095239,0,1,1,-3.742857147016343,0.17085813427734373,0.395238094
-0.083333333,0.228571428,0.003539128,0.001025297,0.311904761,1.916666667,0.311904761,0.5978174586873015,OE,0.5815567345697334,0.70094521747288,2.083333333,1.688095239,0,1,1,-3.742857147016343,0.17085813427734373,0.395238094
-0.083333333,0.228571428,0.003979447,0.001025297,0.311904761,1.916666667,0.311904761,0.5978174586873015,OE,0.5815567345697334,0.70094521747288,2.083333333,1.688095239,0,1,1,-3.742857147016343,0.17085813427734373,0.395238094
-0.066666667,0.228571428,0.005887114,0.002053291,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.066666667,0.228571428,0.006030483,0.002053291,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.066666667,0.228571428,0.006366541,0.002053291,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.05,0.228571428,0.008170451,0.00180357,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.05,0.228571428,0.00758675,0.00180357,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.05,0.228571428,0.008640697,0.00180357,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.033333333,0.228571428,0.009177255,0.0022256,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.008821616,0.0022256,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.009669864,0.0022256,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.016666667,0.228571428,0.00591851,0.001299179,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.004990759,0.001299179,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.006456929,0.001299179,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-2.22e-16,0.228571428,0.002857766,0.001358198,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
-2.22e-16,0.228571428,0.00331878,0.001358198,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
-2.22e-16,0.228571428,0.00352055,0.001358198,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
0.016666667,0.228571428,0.001065636,0.000647201,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.016666667,0.228571428,0.000866622,0.000647201,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.016666667,0.228571428,0.000925521,0.000647201,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.033333333,0.228571428,0.000297215,0.000263803,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.033333333,0.228571428,0.000258055,0.000263803,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.033333333,0.228571428,0.000264583,0.000263803,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.05,0.228571428,0.000116288,0.000108625,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
0.05,0.228571428,0.000115612,0.000108625,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
0.05,0.228571428,0.000111099,0.000108625,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
0.066666667,0.228571428,3.09e-05,3.09e-05,0.161904761,0.066666667,0.161904761,0.010793650787301587,OE,0.6271238963482465,0.6559836644198239,1.933333333,1.838095239,1,1,1,2.4285714028207144,0.009920634687500004,0.095238094
0.083333333,0.228571428,0.0,0.0,0.145238095,0.083333333,0.145238095,0.012103174534920635,OE,0.6321839553083497,0.6509449246035618,1.916666667,1.854761905,1,1,1,1.7428571469505145,0.004191468277343752,0.061904762
-0.133333333,0.228571428,0.0,0.0,0.361904761,1.866666667,0.361904761,0.6755555539873016,OE,0.5664105196066265,0.7157186458042932,2.133333333,1.638095239,0,1,1,-2.714285714306072,0.26825396758333336,0.49523809399999996
-0.116666667,0.228571428,0.0,0.0,0.345238095,1.883333333,0.345238095,0.6501984121349207,OE,0.5714544282105078,0.7108088449923329,2.116666667,1.654761905,0,1,1,-2.9591836629991257,0.23335813560026045,0.46190476199999997
-0.1,0.228571428,0.0,0.0,0.328571428,1.9,0.328571428,0.6242857131999999,OE,0.5765033841392934,0.7058841123306253,2.1,1.671428572,0,1,1,-3.285714280032857,0.20089285710937504,0.42857142800000003
-0.083333333,0.228571428,0.000151186,0.000128261,0.311904761,1.916666667,0.311904761,0.5978174586873015,OE,0.5815567345697334,0.70094521747288,2.083333333,1.688095239,0,1,1,-3.742857147016343,0.17085813427734373,0.395238094
-0.083333333,0.228571428,0.00014958,0.000128261,0.311904761,1.916666667,0.311904761,0.5978174586873015,OE,0.5815567345697334,0.70094521747288,2.083333333,1.688095239,0,1,1,-3.742857147016343,0.17085813427734373,0.395238094
-0.083333333,0.228571428,0.000167655,0.000128261,0.311904761,1.916666667,0.311904761,0.5978174586873015,OE,0.5815567345697334,0.70094521747288,2.083333333,1.688095239,0,1,1,-3.742857147016343,0.17085813427734373,0.395238094
-0.066666667,0.228571428,0.000717006,0.000293326,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.066666667,0.228571428,0.000661916,0.000293326,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.066666667,0.228571428,0.000752915,0.000293326,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.05,0.228571428,0.001585126,0.000604639,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.05,0.228571428,0.001469083,0.000604639,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.05,0.228571428,0.001483968,0.000604639,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.033333333,0.228571428,0.002813831,0.0010775,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.003034143,0.0010775,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.003503923,0.0010775,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.016666667,0.228571428,0.005267276,0.00118026,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.005836441,0.00118026,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.00535229,0.00118026,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-2.22e-16,0.228571428,0.005278653,0.001465619,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
-2.22e-16,0.228571428,0.004601331,0.001465619,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
-2.22e-16,0.228571428,0.005300208,0.001465619,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
0.016666667,0.228571428,0.005087685,0.001683224,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.016666667,0.228571428,0.005468494,0.001683224,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.016666667,0.228571428,0.005304025,0.001683224,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.033333333,0.228571428,0.002228829,0.00074122,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.033333333,0.228571428,0.002806848,0.00074122,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.033333333,0.228571428,0.002585552,0.00074122,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.05,0.228571428,0.001401498,0.000918003,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
0.05,0.228571428,0.001372973,0.000918003,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
0.05,0.228571428,0.001303082,0.000918003,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
0.066666667,0.228571428,0.000899297,0.000502103,0.161904761,0.066666667,0.161904761,0.010793650787301587,OE,0.6271238963482465,0.6559836644198239,1.933333333,1.838095239,1,1,1,2.4285714028207144,0.009920634687500004,0.095238094
0.066666667,0.228571428,0.000921985,0.000502103,0.161904761,0.066666667,0.161904761,0.010793650787301587,OE,0.6271238963482465,0.6559836644198239,1.933333333,1.838095239,1,1,1,2.4285714028207144,0.009920634687500004,0.095238094
0.066666667,0.228571428,0.000726379,0.000502103,0.161904761,0.066666667,0.161904761,0.010793650787301587,OE,0.6271238963482465,0.6559836644198239,1.933333333,1.838095239,1,1,1,2.4285714028207144,0.009920634687500004,0.095238094
0.083333333,0.228571428,0.000482095,0.000512089,0.145238095,0.083333333,0.145238095,0.012103174534920635,OE,0.6321839553083497,0.6509449246035618,1.916666667,1.854761905,1,1,1,1.7428571469505145,0.004191468277343752,0.061904762
0.083333333,0.228571428,0.000496557,0.000512089,0.145238095,0.083333333,0.145238095,0.012103174534920635,OE,0.6321839553083497,0.6509449246035618,1.916666667,1.854761905,1,1,1,1.7428571469505145,0.004191468277343752,0.061904762
0.083333333,0.228571428,0.000522601,0.000512089,0.145238095,0.083333333,0.145238095,0.012103174534920635,OE,0.6321839553083497,0.6509449246035618,1.916666667,1.854761905,1,1,1,1.7428571469505145,0.004191468277343752,0.061904762
0.1,0.228571428,0.000328385,0.000212057,0.128571428,0.1,0.128571428,0.012857142799999999,OE,0.6372408375019714,0.6459003095683149,1.9,1.8714285720000001,1,1,1,1.2857142799871426,0.0008928571093749991,0.028571427999999982
0.1,0.228571428,0.000270735,0.000212057,0.128571428,0.1,0.128571428,0.012857142799999999,OE,0.6372408375019714,0.6459003095683149,1.9,1.8714285720000001,1,1,1,1.2857142799871426,0.0008928571093749991,0.028571427999999982
0.1,0.228571428,0.000278767,0.000212057,0.128571428,0.1,0.128571428,0.012857142799999999,OE,0.6372408375019714,0.6459003095683149,1.9,1.8714285720000001,1,1,1,1.2857142799871426,0.0008928571093749991,0.028571427999999982
0.116666667,0.228571428,0.000102546,0.000108625,0.11190476099999999,0.116666667,0.11190476099999999,0.013055555487301586,OE,0.6422938224080751,0.6408505519503361,1.883333333,1.888095239,1,1,1,0.9591836629655393,2.480160026041848e-05,-0.00476190600000001
0.116666667,0.228571428,9.94e-05,0.000108625,0.11190476099999999,0.116666667,0.11190476099999999,0.013055555487301586,OE,0.6422938224080751,0.6408505519503361,1.883333333,1.888095239,1,1,1,0.9591836629655393,2.480160026041848e-05,-0.00476190600000001
0.116666667,0.228571428,0.000104333,0.000108625,0.11190476099999999,0.116666667,0.11190476099999999,0.013055555487301586,OE,0.6422938224080751,0.6408505519503361,1.883333333,1.888095239,1,1,1,0.9591836629655393,2.480160026041848e-05,-0.00476190600000001
0.133333333,0.228571428,7.72e-05,7.72e-05,0.095238095,0.133333333,0.095238095,0.012698412634920634,OE,0.6473421848933358,0.6357963800728232,1.866666667,1.904761905,1,1,1,0.714285714280357,0.0015873015833333336,-0.038095238000000003
0.15,0.228571428,1.54e-05,1.54e-05,0.078571428,0.15,0.078571428,0.0117857142,OE,0.6523851962930692,0.630738516859297,1.85,1.921428572,1,1,1,0.5238095199965079,0.00558035724609375,-0.071428572
-0.1,0.228571428,0.0,0.0,0.328571428,1.9,0.328571428,0.6242857131999999,OE,0.5765033841392934,0.7058841123306253,2.1,1.671428572,0,1,1,-3.285714280032857,0.20089285710937504,0.42857142800000003
-0.083333333,0.228571428,0.0,0.0,0.311904761,1.916666667,0.311904761,0.5978174586873015,OE,0.5815567345697334,0.70094521747288,2.083333333,1.688095239,0,1,1,-3.742857147016343,0.17085813427734373,0.395238094
-0.066666667,0.228571428,0.0,0.0,0.295238095,1.933333333,0.295238095,0.5707936502349206,OE,0.5866138202398867,0.6959929280905574,2.066666667,1.704761905,0,1,1,-4.428571402923572,0.1432539686875,0.361904762
-0.05,0.228571428,9.26e-05,8.05e-05,0.278571428,1.95,0.278571428,0.5432142846,OE,0.5916739764938991,0.6910280087691179,2.05,1.721428572,0,1,1,-5.571428560111428,0.11808035702734375,0.328571428
-0.033333333,0.228571428,0.000365882,0.000341393,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.0003039,0.000341393,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.033333333,0.228571428,0.000354231,0.000341393,0.261904761,1.966666667,0.261904761,0.5150793633873015,OE,0.5967365315982126,0.6860512225848213,2.033333333,1.738095239,0,1,1,-7.857142908807143,0.09533730102604167,0.295238094
-0.016666667,0.228571428,0.001012224,0.000630566,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.001151353,0.000630566,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-0.016666667,0.228571428,0.001179634,0.000630566,0.245238095,1.983333333,0.245238095,0.4863888883349206,OE,0.6018008077914833,0.6810633300129186,2.016666667,1.754761905,0,1,1,-14.714285406597147,0.07502480182942708,0.261904762
-2.22e-16,0.228571428,0.004542794,0.001528135,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
-2.22e-16,0.228571428,0.003784163,0.001528135,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
-2.22e-16,0.228571428,0.003034567,0.001528135,0.22857142800000022,1.9999999999999998,0.22857142800000022,0.4571428560000004,OE,0.6068661223405359,0.6760650878255766,2.0,1.7714285719999998,0,1,1,228622182124.43182,0.05714285700000022,0.22857142800000044
0.016666667,0.228571428,0.004398161,0.001201181,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.016666667,0.228571428,0.005515643,0.001201181,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.016666667,0.228571428,0.005834324,0.001201181,0.211904761,0.016666667,0.211904761,0.003531746087301587,OE,0.6119317858643221,0.6710572506891537,1.983333333,1.788095239,1,1,1,12.714285404951436,0.041691467829427085,0.195238094
0.033333333,0.228571428,0.007401504,0.002121719,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.033333333,0.228571428,0.007253205,0.002121719,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.033333333,0.228571428,0.007962783,0.002121719,0.195238095,0.033333333,0.195238095,0.006507936434920635,OE,0.6169971033959413,0.6660405700732145,1.966666667,1.8047619049999999,1,1,1,5.857142908395715,0.02867063502604167,0.16190476199999998
0.05,0.228571428,0.004864351,0.001379617,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
0.05,0.228571428,0.005601943,0.001379617,0.17857142799999998,0.05,0.17857142799999998,0.0089285714,OE,0.6220613754483968,0.6610157931519107,1.95,1.821428572,1,1,1,3.5714285599285707,0.01808035702734375,0.128571428
